Date,Open,High,Low,Close,Volume,Change,UpDown,Comp,Amount,MarCap
2010-08-20,1769.02,1776.35,1765.58,1775.54,362003802,-0.0023,2,-4.1,5128306963204,981855145527580
2010-08-23,1780.59,1788.71,1766.77,1767.71,330334820,-0.0044,2,-7.83,5313810698046,977559262202920
2010-08-24,1757.1,1771.76,1749.11,1760.53,401705248,-0.0040999999999999995,2,-7.18,5154349491151,973681851943475
2010-08-25,1745.77,1753.57,1734.79,1734.79,346277912,-0.0146,2,-25.74,4777175160756,959346030929675
2010-08-26,1744.08,1744.4,1729.76,1729.76,303049046,-0.0029,2,-5.03,4639292088401,956639478742515
2010-08-27,1724.0,1732.84,1719.2,1729.56,245580623,-0.0001,2,-0.2,4090190276488,956732481765520
2010-08-30,1749.02,1760.35,1746.21,1760.13,247357868,0.0177,1,30.57,3958869986108,973315157165330
2010-08-31,1746.85,1752.07,1736.23,1742.75,289492169,-0.009899999999999999,2,-17.38,5079126242121,963954317354060
2010-09-01,1751.96,1767.21,1748.3,1764.69,305272514,0.0126,1,21.94,5867851352095,976057545210075
2010-09-02,1783.22,1783.85,1767.67,1775.73,292783614,0.0063,1,11.04,5685857099576,982044933176965
2010-09-03,1780.8,1786.04,1774.95,1780.02,312016279,0.0024,1,4.29,6057612210167,984214266958870
2010-09-06,1791.76,1794.07,1784.49,1792.42,328107204,0.006999999999999999,1,12.4,5458249498199,990985526853410
2010-09-07,1792.07,1796.5,1786.37,1787.74,316855694,-0.0026,2,-4.68,4837177751277,988452926340805
2010-09-08,1780.48,1785.48,1770.78,1779.22,322530855,-0.0048,2,-8.52,5004816944965,983842645267130
2010-09-09,1786.83,1790.47,1775.07,1784.36,367865036,0.0029,1,5.14,6096389192395,986752395889425
2010-09-10,1792.75,1808.18,1791.95,1802.58,340652066,0.0102,1,18.22,5591152005289,996742658713485
2010-09-13,1812.03,1819.12,1807.59,1818.86,386840183,0.009000000000000001,1,16.28,6867751021955,1007184437577785
2010-09-14,1824.78,1827.03,1810.78,1815.25,387030239,-0.002,2,-3.61,6878189429411,1005131073696770
2010-09-15,1817.3,1827.0,1813.09,1823.88,338940273,0.0048,1,8.63,6657851241264,1009852827024990
2010-09-16,1822.35,1824.61,1811.85,1811.85,336254446,-0.0066,2,-12.03,5965157339056,1003367460751445
2010-09-17,1823.64,1828.54,1812.05,1827.35,317383590,0.0086,1,15.5,6832277218485,1011958351474380
2010-09-20,1821.52,1833.78,1818.6,1832.63,242696235,0.0029,1,5.28,4218240739911,1015036288065655
2010-09-24,1830.22,1846.6,1825.8,1846.6,274232964,0.0076,1,13.97,5673685539730,1022718442613595
2010-09-27,1856.42,1862.03,1851.97,1860.83,383633959,0.0077,1,14.23,7005345922569,1030492517375975
2010-09-28,1859.04,1862.72,1852.52,1855.97,357137614,-0.0026,2,-4.86,6445291752636,1028220092724825
2010-09-29,1865.27,1873.79,1864.43,1866.45,359927800,0.005600000000000001,1,10.48,7338217644474,1034041886985810
2010-09-30,1870.21,1872.81,1861.18,1872.81,353547050,0.0034000000000000002,1,6.36,6297979750597,1037666711602035
2010-10-01,1872.39,1884.0,1868.9,1876.73,366196792,0.0021,1,3.92,6920429590116,1040141241812720
2010-10-04,1884.49,1889.5,1875.93,1879.29,392496866,0.0014000000000000002,1,2.56,7256261175233,1041862612777670
2010-10-05,1874.1,1885.0,1868.89,1878.94,342730367,-0.0002,2,-0.35,6442689860535,1041756503455558
2010-10-06,1897.07,1905.73,1894.02,1903.95,392055123,0.013300000000000001,1,25.01,7703165571560,1055780889094350
2010-10-07,1901.2,1906.02,1893.14,1900.85,398964671,-0.0016,2,-3.1,7624706337072,1053858433787452
2010-10-08,1900.86,1900.86,1887.98,1897.07,374067734,-0.002,2,-3.78,7124178610341,1051643396474733
2010-10-11,1908.55,1909.01,1885.08,1889.91,341187727,-0.0038,2,-7.16,6186663071560,1047546036824988
2010-10-12,1892.27,1893.13,1857.93,1868.04,315469750,-0.0116,2,-21.87,5929049864563,1035226800912230
2010-10-13,1878.58,1881.2,1866.41,1876.15,318752020,0.0043,1,8.11,6036498854101,1039771675845692
2010-10-14,1886.68,1899.76,1884.45,1899.76,375103516,0.0126,1,23.61,7577575886184,1053019792486238
2010-10-15,1898.85,1903.25,1893.76,1902.29,369334365,0.0013,1,2.53,6382288237542,1054615809032665
2010-10-18,1904.57,1904.79,1875.42,1875.42,372185689,-0.0141,2,-26.87,5673424760797,1040034795352317
2010-10-19,1878.98,1885.23,1857.32,1857.32,426766263,-0.0097,2,-18.1,5789406054386,1030249138620658
2010-10-20,1844.41,1875.76,1837.08,1870.44,367889900,0.0070999999999999995,1,13.12,5941454525526,1037656258889199
2010-10-21,1878.51,1879.08,1858.38,1874.69,414874068,0.0023,1,4.25,7202136735360,1040401038819318
2010-10-22,1882.08,1897.31,1880.25,1897.31,348415590,0.0121,1,22.62,5958618182018,1052924511471198
2010-10-25,1902.51,1918.87,1899.08,1915.71,408170416,0.0097,1,18.4,6625330899557,1063076227109990
2010-10-26,1913.25,1919.56,1909.27,1919.41,351859288,0.0019,1,3.7,6579873297805,1065165723029437
2010-10-27,1919.48,1924.61,1902.18,1909.54,392948622,-0.0051,2,-9.87,6836414642967,1059605447338065
2010-10-28,1909.38,1914.89,1901.8,1907.87,348382742,-0.0009,2,-1.67,5599971026477,1058786941091185
2010-10-29,1913.61,1913.95,1875.31,1882.95,375835458,-0.0131,2,-24.92,6067064205266,1045085746530815
2010-11-01,1889.57,1914.74,1880.25,1914.74,343303111,0.0169,1,31.79,6074095051582,1062600382513561
2010-11-02,1912.28,1920.29,1907.18,1918.04,340827279,0.0017000000000000001,1,3.3,6498417960834,1064288619188093
2010-11-03,1931.13,1943.23,1930.11,1935.97,358979608,0.009300000000000001,1,17.93,6831167879081,1074183559052419
2010-11-04,1941.56,1945.58,1936.04,1942.5,324776072,0.0034000000000000002,1,6.53,6432445647227,1078243936525118
2010-11-05,1962.34,1966.99,1938.57,1938.96,401398343,-0.0018,2,-3.54,7966854623862,1076478509584579
2010-11-08,1946.76,1948.44,1930.29,1942.41,312653947,0.0018,1,3.45,5493255631334,1078390142723760
2010-11-09,1943.56,1947.66,1935.38,1947.46,298818756,0.0026,1,5.05,6179717587229,1080933516705213
2010-11-10,1945.73,1967.85,1945.28,1967.85,366012615,0.0105,1,20.39,6620584448297,1092411837308986
2010-11-11,1966.5,1976.46,1914.73,1914.73,373175277,-0.027000000000000003,2,-53.12,9622796237938,1063573101935427
2010-11-12,1951.35,1958.22,1899.49,1913.12,465469038,-0.0008,2,-1.61,9459309041697,1062551917974921
2010-11-15,1918.69,1925.43,1900.25,1913.81,303804846,0.0004,1,0.69,6156938832782,1063057803090312
2010-11-16,1912.11,1916.07,1890.0,1899.13,336328434,-0.0077,2,-14.68,7041555839717,1055199127650707
2010-11-17,1877.23,1908.17,1875.34,1897.11,293291774,-0.0011,2,-2.02,5852087681823,1054090202362425
2010-11-18,1908.38,1929.24,1904.37,1927.86,271424997,0.016200000000000003,1,30.75,5730262792039,1071012988002362
2010-11-19,1936.74,1940.96,1927.81,1940.96,292690696,0.0068000000000000005,1,13.1,6090463729813,1078548325016203
2010-11-22,1947.01,1954.78,1939.51,1944.34,330549816,0.0017000000000000001,1,3.38,7475440992912,1080704923470999
2010-11-23,1938.91,1943.48,1919.15,1928.94,377789625,-0.0079,2,-15.4,7441081992382,1072265418097602
2010-11-24,1883.92,1928.45,1882.52,1925.98,451503241,-0.0015,2,-2.96,8125499160897,1070708265051656
2010-11-25,1934.97,1935.59,1916.16,1927.68,323352076,0.0009,1,1.7,5732687427793,1071596122638633
2010-11-26,1932.78,1936.72,1893.94,1901.8,459214431,-0.0134,2,-25.88,5826764318203,1057348298956918
2010-11-29,1904.95,1912.53,1880.58,1895.54,299800697,-0.0033,2,-6.26,4611453779650,1053688674850882
2010-11-30,1889.89,1917.57,1889.86,1904.63,443687752,0.0048,1,9.09,6207086027041,1058643583386989
2010-12-01,1907.7,1929.32,1904.71,1929.32,339156507,0.013000000000000001,1,24.69,5030412136750,1072337265949593
2010-12-02,1943.71,1950.26,1940.23,1950.26,439005086,0.0109,1,20.94,5924099335391,1084473620951882
2010-12-03,1960.61,1960.61,1948.51,1957.26,438585272,0.0036,1,7.0,6911005883042,1088422225743203
2010-12-06,1961.23,1961.47,1946.35,1953.64,460284269,-0.0018,2,-3.62,5519110674115,1086365253714830
2010-12-07,1955.63,1964.64,1952.56,1962.52,639161684,0.0045000000000000005,1,8.88,6303216074518,1091261786556741
2010-12-08,1960.3,1970.91,1953.97,1955.72,496386266,-0.0034999999999999996,2,-6.8,5509380800350,1087565739444559
2010-12-09,1963.88,1988.96,1961.68,1988.96,448348637,0.017,1,33.24,7015508030632,1105948366667527
2010-12-10,1984.11,1991.96,1979.73,1986.14,373855266,-0.0014000000000000002,2,-2.82,5592144059825,1104289538522691
2010-12-13,1993.42,1997.36,1983.93,1996.59,385628333,0.0053,1,10.45,5176667191943,1110057744045395
2010-12-14,2000.6,2009.05,1996.82,2009.05,396589084,0.0062,1,12.46,6484482093007,1118279305862557
2010-12-15,2009.2,2017.48,2004.06,2017.48,490269376,0.0042,1,8.43,6691417529412,1122919614596043
2010-12-16,2009.86,2019.49,2002.33,2009.24,362506181,-0.0040999999999999995,2,-8.24,5473248393361,1118212719352138
2010-12-17,2018.28,2027.55,2010.75,2026.3,503495285,0.0085,1,17.06,6909514892842,1127884813948290
2010-12-20,2008.14,2021.7,1996.44,2020.28,409153345,-0.003,2,-6.02,7207170855386,1124644909586189
2010-12-21,2035.11,2043.81,2032.66,2037.09,370450378,0.0083,1,16.81,7396369383599,1133777120818432
2010-12-22,2039.35,2045.39,2035.25,2038.11,335352144,0.0005,1,1.02,6204325635568,1134396979037145
2010-12-23,2042.41,2043.62,2028.78,2037.53,341067289,-0.0003,2,-0.58,5238856902962,1134508352896164
2010-12-24,2040.64,2042.89,2027.96,2029.6,317437765,-0.0039000000000000003,2,-7.93,5437040903341,1130297620844751
2010-12-27,2024.56,2034.62,2018.75,2022.19,282871570,-0.0037,2,-7.41,5396242073130,1126534940519812
2010-12-28,2028.41,2041.83,2026.57,2033.32,360188111,0.0055000000000000005,1,11.13,6051666129019,1132715013402465
2010-12-29,2028.57,2043.49,2027.52,2043.49,282562466,0.005,1,10.17,5054604618700,1137698520361004
2010-12-30,2047.82,2052.97,2041.66,2051.0,305880938,0.0037,1,7.51,5396896958899,1141885458029375
2011-01-03,2063.69,2070.09,2054.83,2070.08,354083359,0.009300000000000001,1,19.08,5941470649203,1153204185044950
2011-01-04,2074.56,2085.14,2069.12,2085.14,415906517,0.0073,1,15.06,7799740341295,1163384106084700
2011-01-05,2083.1,2087.14,2076.92,2082.55,386064920,-0.0012,2,-2.59,8609366845145,1162008605708700
2011-01-06,2094.35,2096.65,2066.1,2077.61,407829146,-0.0024,2,-4.94,8804441828186,1159300878918060
2011-01-07,2073.68,2086.2,2068.66,2086.2,335558949,0.0040999999999999995,1,8.59,7675864506306,1164242711087020
2011-01-10,2082.29,2088.64,2069.3,2080.81,342636730,-0.0026,2,-5.39,7324759075642,1161296287103510
2011-01-11,2079.85,2088.32,2059.67,2088.32,410949115,0.0036,1,7.51,7021419291059,1165326145673470
2011-01-12,2091.7,2098.0,2085.99,2094.95,433264325,0.0032,1,6.63,8017806336737,1169057028554930
2011-01-13,2097.04,2109.34,2083.8,2089.48,424205341,-0.0026,2,-5.47,9204261674098,1165839513647740
2011-01-14,2089.7,2108.17,2076.44,2108.17,424721361,0.0089,1,18.69,8901923387554,1176340368148360
2011-01-17,2112.37,2118.86,2099.84,2099.85,428363819,-0.0039000000000000003,2,-8.32,8159168682627,1171862510468320
2011-01-18,2095.85,2111.4,2093.32,2096.48,454894670,-0.0016,2,-3.37,8055006610186,1171595151170530
2011-01-19,2106.53,2119.24,2084.08,2115.69,425470233,0.0092,1,19.21,8741413030069,1182475352032180
2011-01-20,2111.41,2114.2,2102.61,2106.66,335461500,-0.0043,2,-9.03,6610410338656,1177156834386110
2011-01-21,2103.74,2104.39,2066.82,2069.92,395396338,-0.0174,2,-36.74,7528692558799,1156643407305200
2011-01-24,2067.32,2082.97,2064.0,2082.16,340241136,0.0059,1,12.24,6098845003456,1163233466088570
2011-01-25,2092.27,2105.33,2083.8,2086.67,420955877,0.0022,1,4.51,7467408570893,1165945805046980
2011-01-26,2093.59,2112.33,2092.41,2110.46,369360500,0.011399999999999999,1,23.79,6249681808724,1179218740591880
2011-01-27,2115.04,2121.06,2108.53,2115.01,358857411,0.0022,1,4.55,7461007568036,1181918234096350
2011-01-28,2115.69,2119.49,2095.36,2107.87,412955284,-0.0034000000000000002,2,-7.14,8003551664179,1178152241590800
2011-01-31,2080.6,2089.72,2069.73,2069.73,320903189,-0.0181,2,-38.14,7409381884860,1156745579600460
2011-02-01,2079.92,2086.56,2071.73,2072.03,290810506,0.0011,1,2.3,6225210246838,1152624034831706
2011-02-07,2102.76,2107.83,2081.73,2081.74,285935758,0.004699999999999999,1,9.71,6636789612285,1157785017307742
2011-02-08,2090.47,2092.43,2066.71,2069.7,300331513,-0.0058,2,-12.04,7344362189603,1150674401774423
2011-02-09,2077.12,2077.12,2037.3,2045.58,333190970,-0.011699999999999999,2,-24.12,6834292735959,1137476440323461
2011-02-10,2041.07,2043.07,2008.5,2008.5,309759833,-0.0181,2,-37.08,7207060948143,1116828227389281
2011-02-11,2010.29,2021.42,1975.47,1977.19,317288605,-0.015600000000000001,2,-31.31,7451990673430,1099355688799043
2011-02-14,1999.09,2015.84,1986.94,2014.59,279514549,0.0189,1,37.4,5784284896769,1120230499488285
2011-02-15,2018.4,2029.99,2003.58,2010.52,275028744,-0.002,2,-4.07,5868813703427,1118317846708841
2011-02-16,2007.08,2021.69,1989.11,1989.11,297634262,-0.0106,2,-21.41,5750878708468,1105981409692864
2011-02-17,2002.0,2006.59,1959.71,1977.22,340275633,-0.006,2,-11.89,6907020646770,1099612909565558
2011-02-18,1989.24,2015.78,1981.75,2013.14,493969210,0.0182,1,35.92,5918960335145,1119122424723797
2011-02-21,2014.15,2014.98,1991.7,2005.3,324237456,-0.0039000000000000003,2,-7.84,5968226739222,1116595539004952
2011-02-22,1978.34,1982.7,1958.77,1969.92,346086684,-0.0176,2,-35.38,6230605947112,1096886911391683
2011-02-23,1962.7,1977.99,1951.75,1961.63,308585629,-0.0042,2,-8.29,5744760025029,1093424913075635
2011-02-24,1957.63,1970.66,1945.41,1949.88,281574218,-0.006,2,-11.75,5442691028384,1087166638314321
2011-02-25,1956.02,1965.48,1941.15,1963.43,306887822,0.0069,1,13.55,5029012287331,1099478603466967
2011-02-28,1954.4,1958.59,1935.93,1939.3,263868970,-0.0123,2,-24.13,4698460194292,1086352089658488
2011-03-02,1922.38,1940.78,1921.34,1928.24,207670238,-0.005699999999999999,2,-11.06,4680862924634,1080377958638238
2011-03-03,1942.24,1970.66,1941.23,1970.66,284828553,0.022000000000000002,1,42.42,5205677589562,1103718169828210
2011-03-04,1989.88,2008.89,1984.15,2004.68,334578692,0.0173,1,34.02,6175498675528,1123185173490898
2011-03-07,1996.48,2005.43,1978.13,1980.27,255919266,-0.012199999999999999,2,-24.41,4802369447943,1109581295178042
2011-03-08,1984.08,2007.24,1974.73,1996.32,304750381,0.008100000000000001,1,16.05,5480525795392,1118716610436400
2011-03-09,2007.79,2016.68,1991.52,2001.47,315357483,0.0026,1,5.15,6574752525889,1121674598487809
2011-03-10,1999.38,2001.27,1973.88,1981.58,288387248,-0.009899999999999999,2,-19.89,7294854182601,1111915095434651
2011-03-11,1956.34,1970.7,1949.32,1955.54,267174351,-0.0131,2,-26.04,5541132389286,1097437200500932
2011-03-14,1949.08,1971.23,1928.99,1971.23,388621991,0.008,1,15.69,9563434349446,1106686377431555
2011-03-15,1966.82,1985.82,1882.09,1923.92,403890293,-0.024,2,-47.31,9848213396862,1080148446784371
2011-03-16,1951.68,1965.15,1931.38,1957.97,284415574,0.0177,1,34.05,7178788211467,1098861235080915
2011-03-17,1921.59,1961.09,1919.13,1959.03,305714378,0.0005,1,1.06,6935374222643,1099182499120955
2011-03-18,1963.17,1988.04,1960.49,1981.13,291299024,0.0113,1,22.1,6933050079221,1111377332292916
2011-03-21,1985.47,2005.32,1985.15,2003.42,292259519,0.0113,1,22.29,5710478572589,1123639049950360
2011-03-22,2012.48,2016.27,2004.36,2013.66,304108090,0.0051,1,10.24,7497669785430,1128759615470493
2011-03-23,2019.18,2022.14,2005.59,2012.18,312568440,-0.0007000000000000001,2,-1.48,7605201877104,1128064985989899
2011-03-24,2022.26,2036.93,2022.08,2036.78,295491619,0.012199999999999999,1,24.6,6731747842415,1141778491853049
2011-03-25,2058.35,2060.29,2041.72,2054.04,311218339,0.0085,1,17.26,7256498164888,1151947697114137
2011-03-28,2054.28,2059.92,2043.99,2056.39,285363422,0.0011,1,2.35,6485061661600,1153225476155007
2011-03-29,2052.87,2072.13,2050.09,2072.13,250466644,0.0077,1,15.74,6321740030504,1161873628392353
2011-03-30,2075.91,2100.2,2074.26,2091.38,316864234,0.009300000000000001,1,19.25,8369190139012,1172989071179682
2011-03-31,2098.09,2106.74,2089.12,2106.7,317892019,0.0073,1,15.32,8406347806873,1181416523318769
2011-04-01,2107.67,2121.02,2101.83,2121.01,337942479,0.0068000000000000005,1,14.31,7653432405441,1189473238012491
2011-04-04,2124.37,2125.53,2103.82,2115.87,301800518,-0.0024,2,-5.14,8092514486566,1186494799835221
2011-04-05,2118.08,2130.43,2107.78,2130.43,327664565,0.0069,1,14.56,6720871155581,1194593647672182
2011-04-06,2129.13,2136.29,2119.66,2126.71,423048359,-0.0017000000000000001,2,-3.72,8937472024144,1192523857920761
2011-04-07,2133.31,2135.73,2111.54,2122.14,382813871,-0.0021,2,-4.57,7428608930251,1189993377008057
2011-04-08,2119.01,2135.98,2118.72,2127.97,392841610,0.0027,1,5.83,8880396686231,1193116558276694
2011-04-11,2127.2,2135.33,2115.89,2122.39,316066170,-0.0026,2,-5.58,7414401186027,1189910908251776
2011-04-12,2117.21,2117.21,2088.67,2089.4,311138249,-0.0155,2,-32.99,7024010898132,1171491051892546
2011-04-13,2091.68,2121.93,2081.98,2121.92,348085478,0.015600000000000001,1,32.52,6918449642445,1189878061404890
2011-04-14,2116.49,2141.07,2109.63,2141.06,371732239,0.009000000000000001,1,19.14,9509774493737,1200584798476134
2011-04-15,2136.27,2142.71,2126.59,2140.5,356652326,-0.0003,2,-0.56,8317168611952,1200271487951047
2011-04-18,2146.83,2149.45,2128.02,2137.72,358280779,-0.0013,2,-2.78,9577165997701,1198613310723948
2011-04-19,2117.94,2136.95,2111.6,2122.68,375025104,-0.006999999999999999,2,-15.04,9042177409361,1190379048777949
2011-04-20,2146.38,2169.94,2138.8,2169.91,374320251,0.0223,1,47.23,10274199876710,1216638170687666
2011-04-21,2190.64,2211.36,2183.52,2198.54,415979760,0.0132,1,28.63,12719485542632,1232457692735746
2011-04-22,2203.04,2208.06,2190.87,2197.82,390812270,-0.0003,2,-0.72,9881427063558,1231675174173182
2011-04-25,2205.2,2218.07,2199.27,2216.0,354021652,0.0083,1,18.18,8152120111653,1241826577234470
2011-04-26,2219.47,2222.56,2196.76,2206.3,439336213,-0.0044,2,-9.7,11481567895052,1236738520732199
2011-04-27,2225.95,2231.47,2191.82,2206.7,423197938,0.0002,1,0.4,13259093979979,1237255133783771
2011-04-28,2215.42,2225.35,2194.15,2208.35,354849825,0.0007000000000000001,1,1.65,10524803249874,1238492930317931
2011-04-29,2211.33,2219.6,2177.8,2192.36,364121398,-0.0072,2,-15.99,11369961841835,1229813409026243
2011-05-02,2203.09,2229.09,2202.92,2228.96,302491024,0.0167,1,36.6,8417233037808,1250288118037500
2011-05-03,2224.4,2228.04,2188.11,2200.73,375102707,-0.0127,2,-28.23,8557282296590,1234459629818547
2011-05-04,2196.9,2201.69,2173.21,2180.64,393735501,-0.0091,2,-20.09,8461870392047,1223067126574309
2011-05-06,2153.5,2156.81,2133.97,2147.45,344194154,-0.0152,2,-33.19,8601909156291,1204677944814911
2011-05-09,2157.95,2161.93,2136.59,2139.17,253934201,-0.0039000000000000003,2,-8.28,5874812724034,1200153447630850
2011-05-11,2161.44,2166.63,2144.94,2166.63,378035866,0.0128,1,27.46,7145271045668,1215421664163919
2011-05-12,2139.24,2149.42,2122.6,2122.65,382253698,-0.0203,2,-43.98,7606626432678,1190966104219887
2011-05-13,2133.99,2134.53,2103.06,2120.08,397072831,-0.0012,2,-2.57,8668256768847,1189746838896478
2011-05-16,2104.67,2115.25,2097.16,2104.18,273618992,-0.0075,2,-15.9,6244500517685,1180704015798828
2011-05-17,2103.82,2111.44,2092.32,2102.41,300785192,-0.0008,2,-1.77,5816924738808,1179634987114304
2011-05-18,2110.7,2138.72,2106.41,2135.78,259990880,0.0159,1,33.37,7215357283514,1198282118075693
2011-05-19,2141.29,2143.41,2092.61,2095.51,283358417,-0.0189,2,-40.27,7961200144849,1175716166126388
2011-05-20,2101.45,2112.48,2084.06,2111.5,282777378,0.0076,1,15.99,6182380791725,1184395237014228
2011-05-23,2100.44,2100.44,2055.71,2055.71,292953077,-0.0264,2,-55.79,6350014042966,1153458199906931
2011-05-24,2052.44,2070.64,2048.55,2061.76,268517223,0.0029,1,6.05,6095591819889,1156564018050413
2011-05-25,2073.53,2082.12,2030.68,2035.87,344973399,-0.0126,2,-25.89,6924688838104,1142389972733782
2011-05-26,2059.93,2094.35,2056.49,2091.91,296695423,0.0275,1,56.04,7279454304393,1173540159204139
2011-05-27,2087.36,2111.36,2085.24,2100.24,272782096,0.004,1,8.33,7237258525670,1178266981014517
2011-05-30,2115.27,2116.13,2085.75,2093.79,213193488,-0.0031,2,-6.45,5747086204651,1174515169389527
2011-05-31,2104.16,2146.79,2102.77,2142.47,303263915,0.0232,1,48.68,9496715895846,1201535707564010
2011-06-01,2142.67,2152.95,2132.85,2141.34,294707686,-0.0005,2,-1.13,8124099930457,1201658964678441
2011-06-02,2098.37,2126.8,2093.97,2114.2,248778937,-0.0127,2,-27.14,7307482014248,1186603079437709
2011-06-03,2123.47,2131.93,2108.75,2113.47,264107631,-0.0003,2,-0.73,6858156865704,1186958412303082
2011-06-07,2093.45,2106.85,2091.26,2099.71,246620565,-0.006500000000000001,2,-13.76,6213589397260,1179333159725161
2011-06-08,2102.97,2109.11,2068.78,2083.35,281368489,-0.0078000000000000005,2,-16.36,6665898192628,1170446284553967
2011-06-09,2076.7,2088.82,2067.58,2071.42,283662207,-0.005699999999999999,2,-11.93,7393645567249,1163744258108779
2011-06-10,2085.85,2093.94,2045.24,2046.67,265874341,-0.011899999999999999,2,-24.75,7181166205563,1150248424529757
2011-06-13,2030.54,2057.65,2025.42,2048.74,218484593,0.001,1,2.07,5608763807365,1151153827126546
2011-06-14,2045.22,2082.25,2040.69,2076.83,209519285,0.0137,1,28.09,6201674191494,1167172552701325
2011-06-15,2087.96,2091.0,2064.82,2086.53,229155901,0.004699999999999999,1,9.7,6080611629799,1172762618958906
2011-06-16,2057.16,2068.17,2043.81,2046.63,234157683,-0.0191,2,-39.9,5887030474545,1150630651763711
2011-06-17,2057.46,2058.67,2008.84,2031.93,282482803,-0.0072,2,-14.7,8101624085374,1142098433790282
2011-06-20,2034.35,2047.12,2017.52,2019.65,229183504,-0.006,2,-12.28,6377177851854,1134887988315787
2011-06-21,2041.15,2051.19,2015.86,2048.17,278609741,0.0141,1,28.52,6813489766279,1150933541836688
2011-06-22,2066.91,2074.46,2059.36,2063.9,263839466,0.0077,1,15.73,6353156646387,1159768464918357
2011-06-23,2048.06,2064.96,2048.06,2055.86,259637826,-0.0039000000000000003,2,-8.04,5407198331785,1155197052907321
2011-06-24,2063.92,2090.82,2062.26,2090.81,294101798,0.017,1,34.95,8104801122631,1174795233482679
2011-06-27,2076.01,2076.94,2058.4,2070.29,246532348,-0.0098,2,-20.52,4958946636132,1163016185758264
2011-06-28,2092.94,2099.94,2062.91,2062.91,328640129,-0.0036,2,-7.38,5870037068596,1158896707248238
2011-06-29,2097.87,2098.95,2081.71,2094.42,256146492,0.015300000000000001,1,31.51,5915863624618,1177629254675950
2011-06-30,2103.59,2105.47,2091.09,2100.69,257291262,0.003,1,6.27,6428419014153,1183469295893691
2011-07-01,2120.03,2131.67,2116.68,2125.74,273414039,0.011899999999999999,1,25.05,6811813231432,1197691903643283
2011-07-04,2143.24,2153.29,2141.98,2145.3,290459175,0.0092,1,19.56,6760170053036,1208899353940828
2011-07-05,2149.4,2163.37,2145.87,2161.75,284884946,0.0077,1,16.45,6460079083868,1218330864780678
2011-07-06,2156.94,2171.19,2155.33,2171.19,275939932,0.0044,1,9.44,7277886440017,1223542027965437
2011-07-07,2167.18,2184.94,2165.15,2180.59,355587125,0.0043,1,9.4,8239764632058,1228757573190349
2011-07-08,2192.83,2192.83,2173.96,2180.35,323023979,-0.0001,2,-0.24,9318017159144,1228916647016839
2011-07-11,2167.94,2171.29,2151.84,2157.16,240690784,-0.0106,2,-23.19,5615932684386,1216062170471530
2011-07-12,2131.07,2136.98,2107.95,2109.73,286417049,-0.022000000000000002,2,-47.43,6246442849069,1189654997812964
2011-07-13,2117.12,2129.64,2107.63,2129.64,306086930,0.009399999999999999,1,19.91,6569547446259,1200628389436737
2011-07-14,2119.06,2130.08,2105.24,2130.07,307417670,0.0002,1,0.43,8198559373034,1201192340088550
2011-07-15,2123.57,2145.2,2123.0,2145.2,272102766,0.0070999999999999995,1,15.13,6111820412498,1209584112418141
2011-07-18,2149.97,2149.97,2121.73,2130.48,329000909,-0.0069,2,-14.72,6095541735952,1201282996684769
2011-07-19,2127.13,2140.44,2123.43,2130.21,303460196,-0.0001,2,-0.27,6156963766220,1201201489624139
2011-07-20,2158.88,2164.22,2149.25,2154.95,373913978,0.0116,1,24.74,8387523514284,1215223404597364
2011-07-21,2153.94,2155.49,2135.66,2145.04,362339742,-0.0046,2,-9.91,7342151626460,1209551459969947
2011-07-22,2162.0,2171.24,2153.49,2171.23,412963836,0.012199999999999999,1,26.19,7351117741692,1224620561559704
2011-07-25,2154.0,2158.35,2146.99,2150.48,341968694,-0.0096,2,-20.75,5931765000322,1213021926235632
2011-07-26,2163.08,2168.7,2148.22,2168.7,330150625,0.0085,1,18.22,6704314342792,1223228482734158
2011-07-27,2152.66,2174.73,2151.84,2174.31,297092353,0.0026,1,5.61,6319514517661,1226284498006964
2011-07-28,2138.61,2160.44,2138.61,2155.85,299515067,-0.0085,2,-18.46,5882751122340,1215976556017183
2011-07-29,2159.27,2159.27,2133.21,2133.21,328774066,-0.0105,2,-22.64,6020141404731,1203578276898215
2011-08-01,2160.09,2173.28,2158.24,2172.31,262845767,0.0183,1,39.1,6427038552772,1225742989791520
2011-08-02,2152.85,2155.44,2114.75,2121.27,350312362,-0.0235,2,-51.04,7695653310799,1197148100928368
2011-08-03,2079.19,2080.76,2056.53,2066.26,434482272,-0.0259,2,-55.01,8044964001674,1166087622940750
2011-08-04,2067.17,2071.03,2015.23,2018.47,356390878,-0.0231,2,-47.79,7657733958548,1139294680406260
2011-08-05,1937.17,1966.73,1920.67,1943.75,480967626,-0.037000000000000005,2,-74.72,10397344165276,1097159529805766
2011-08-08,1916.57,1939.92,1800.0,1869.45,571105348,-0.0382,2,-74.3,10810134766739,1055252387213728
2011-08-09,1807.88,1828.63,1684.68,1801.35,684990603,-0.0364,2,-68.1,13504985141188,1016755821909229
2011-08-10,1877.4,1877.4,1802.29,1806.24,486308040,0.0027,1,4.89,11197248208414,1019901953281582
2011-08-11,1733.92,1832.48,1733.92,1817.44,438895433,0.0062,1,11.2,8888935987548,1026226215331487
2011-08-12,1844.13,1847.12,1788.97,1793.31,468854186,-0.013300000000000001,2,-24.13,8993164927069,1012639817530761
